,name,idx,base_start,mult,d1,d2,pstart,pend,nlayovers,dtime,shour,mlegs,charter
660,106BUR29,67245,BUR,1,2025-03-29,2025-03-29,1743270300.0,1743297000.0,0,26700,10,4,False
661,1096DAL29,67246,DAL,1,2025-03-29,2025-03-29,1743257700.0,1743287700.0,0,30000,9,2,False
662,100BUR29,67247,BUR,1,2025-03-29,2025-03-29,1743253200.0,1743280500.0,0,27300,6,4,False
663,300LAS29,67248,LAS,1,2025-03-29,2025-03-29,1743256800.0,1743272700.0,0,15900,7,2,False
664,280DAL29,67249,DAL,2,2025-03-29,2025-03-30,1743250500.0,1743382200.0,1,32100,7,3,False
665,202DAL29,67250,DAL,2,2025-03-29,2025-03-30,1743261000.0,1743391200.0,1,30600,10,3,False
666,174BUR29,67251,BUR,2,2025-03-29,2025-03-30,1743278400.0,1743395700.0,1,25800,13,3,False
667,171OAK29,67252,OAK,2,2025-03-29,2025-03-30,1743257700.0,1743389400.0,1,35100,7,5,False
668,470SCF29,67253,SCF,1,2025-03-29,2025-03-29,1743256200.0,1743294300.0,0,38100,6,4,False
669,476SCF29,67254,SCF,1,2025-03-29,2025-03-29,1743277500.0,1743293100.0,0,15600,12,2,False
670,490SCF29,67255,SCF,1,2025-03-29,2025-03-29,1743266700.0,1743301500.0,0,34800,9,4,False
671,760BUR29,67256,BUR,1,2025-03-29,2025-03-29,1743276000.0,1743309900.0,0,33900,12,4,False
672,280DAL30,67257,DAL,2,2025-03-30,2025-03-31,1743336900.0,1743465600.0,1,36000,7,3,False
673,470SCF30,67258,SCF,1,2025-03-30,2025-03-30,1743342600.0,1743380700.0,0,38100,6,4,False
674,460OAK30,67259,OAK,1,2025-03-30,2025-03-30,1743348000.0,1743383400.0,0,35400,8,4,False
675,416SCF30,67260,SCF,2,2025-03-30,2025-03-31,1743356100.0,1743480600.0,1,34800,10,4,False
676,128LAS30,67261,LAS,1,2025-03-30,2025-03-30,1743367800.0,1743395400.0,0,27600,13,4,False
677,286DAL30,67262,DAL,1,2025-03-30,2025-03-30,1743372900.0,1743388200.0,0,15300,17,2,False
678,904BUR30,67263,BUR,1,2025-03-30,2025-03-30,1743349500.0,1743385200.0,0,35700,8,4,False
679,620LAS30,67264,LAS,1,2025-03-30,2025-03-30,1743349500.0,1743385200.0,0,35700,8,4,False
680,171OAK30,67265,OAK,1,2025-03-30,2025-03-30,1743343200.0,1743372900.0,0,29700,7,4,False
681,490SCF30,67266,SCF,1,2025-03-30,2025-03-30,1743353100.0,1743386100.0,0,33000,9,4,False
682,109LAS30,67267,LAS,1,2025-03-30,2025-03-30,1743370800.0,1743398100.0,0,27300,14,4,False
683,104BUR30,67268,BUR,1,2025-03-30,2025-03-30,1743354300.0,1743383400.0,0,29100,10,4,False
684,476SCF30,67269,SCF,1,2025-03-30,2025-03-30,1743345900.0,1743374400.0,0,28500,7,4,False
685,201LAS30,67270,LAS,1,2025-03-30,2025-03-30,1743354000.0,1743383400.0,0,29400,10,2,False
686,760BUR30,67271,BUR,1,2025-03-30,2025-03-30,1743362400.0,1743396300.0,0,33900,12,4,False
687,119LAS30,67272,LAS,1,2025-03-30,2025-03-30,1743353100.0,1743381600.0,0,28500,9,4,False
688,900DAL30,67273,DAL,1,2025-03-30,2025-03-30,1743346200.0,1743385800.0,0,39600,9,4,False
689,720SNA30,67274,SNA,1,2025-03-30,2025-03-30,1743350400.0,1743382500.0,0,32100,9,4,False
690,300LAS30,67275,LAS,1,2025-03-30,2025-03-30,1743343200.0,1743373800.0,0,30600,7,4,False
691,404SCF30,67276,SCF,1,2025-03-30,2025-03-30,1743357600.0,1743390900.0,0,33300,11,4,False
692,100BUR30,67277,BUR,1,2025-03-30,2025-03-30,1743339600.0,1743366900.0,0,27300,6,4,False
693,302LAS30,67278,LAS,1,2025-03-30,2025-03-30,1743354900.0,1743384600.0,0,29700,10,4,False
694,101LAS30,67279,LAS,1,2025-03-30,2025-03-30,1743339600.0,1743368100.0,0,28500,6,4,False
695,750DAL30,67280,DAL,1,2025-03-30,2025-03-30,1743339600.0,1743379200.0,0,39600,8,4,False
696,400SCF30,67281,SCF,1,2025-03-30,2025-03-30,1743341400.0,1743373500.0,0,32100,6,4,False
697,408SCF30,67282,SCF,1,2025-03-30,2025-03-30,1743378600.0,1743394200.0,0,15600,16,2,False
698,654LAS30,67283,LAS,1,2025-03-30,2025-03-30,1743348000.0,1743381900.0,0,33900,8,4,False
699,775BUR30,67284,BUR,1,2025-03-30,2025-03-30,1743347700.0,1743378000.0,0,30300,8,4,False
700,108BUR31,67285,BUR,1,2025-03-31,2025-03-31,1743454500.0,1743482700.0,0,28200,13,4,False
701,490SCF31,67286,SCF,1,2025-03-31,2025-03-31,1743439500.0,1743472500.0,0,33000,9,4,False
702,170BUR31,67287,BUR,1,2025-03-31,2025-03-31,1743426900.0,1743457200.0,0,30300,6,4,False
703,620LAS31,67288,LAS,1,2025-03-31,2025-03-31,1743435900.0,1743471600.0,0,35700,8,4,False
704,141BUR31,67289,BUR,1,2025-03-31,2025-03-31,1743447000.0,1743479400.0,0,32400,11,4,False
705,650LAS31,67290,LAS,1,2025-03-31,2025-03-31,1743449400.0,1743467700.0,0,18300,12,2,False
706,900DAL31,67291,DAL,1,2025-03-31,2025-03-31,1743432600.0,1743472200.0,0,39600,9,4,False
707,100BUR31,67292,BUR,1,2025-03-31,2025-03-31,1743426000.0,1743453300.0,0,27300,6,4,False
708,302LAS31,67293,LAS,1,2025-03-31,2025-03-31,1743441300.0,1743471000.0,0,29700,10,4,False
709,720SNA31,67294,SNA,1,2025-03-31,2025-03-31,1743436800.0,1743468900.0,0,32100,9,4,False
710,320LAS31,67295,LAS,1,2025-03-31,2025-03-31,1743438600.0,1743468000.0,0,29400,9,4,False
711,400SCF31,67296,SCF,1,2025-03-31,2025-03-31,1743427800.0,1743459900.0,0,32100,6,4,False
712,775BUR31,67297,BUR,1,2025-03-31,2025-03-31,1743434100.0,1743469500.0,0,35400,8,4,False
713,404SCF31,67298,SCF,1,2025-03-31,2025-03-31,1743444000.0,1743477300.0,0,33300,11,4,False
714,290DAL31,67299,DAL,1,2025-03-31,2025-03-31,1743436800.0,1743470100.0,0,33300,11,4,False
715,201LAS31,67300,LAS,1,2025-03-31,2025-03-31,1743440400.0,1743469800.0,0,29400,10,2,False
716,476SCF31,67301,SCF,1,2025-03-31,2025-03-31,1743432300.0,1743460800.0,0,28500,7,4,False
717,175OAK31,67302,OAK,1,2025-03-31,2025-03-31,1743437700.0,1743467100.0,0,29400,9,4,False
718,460OAK31,67303,OAK,1,2025-03-31,2025-03-31,1743434400.0,1743469800.0,0,35400,8,4,False
719,109LAS31,67304,LAS,1,2025-03-31,2025-03-31,1743457200.0,1743484500.0,0,27300,14,4,False
720,1070BUR02,67305,BUR,2,2025-03-02,2025-03-03,1740927600.0,1741060200.0,1,36900,7,2,False
721,1078BUR06,67306,BUR,2,2025-03-06,2025-03-07,1741272600.0,1741405200.0,1,36900,6,2,False
722,323BUR09,67307,BUR,2,2025-03-09,2025-03-10,1741551000.0,1741655400.0,1,30000,13,3,False
723,1062BUR09,67308,BUR,2,2025-03-09,2025-03-10,1741529400.0,1741662000.0,1,36900,7,2,False
724,1070BUR13,67309,BUR,2,2025-03-13,2025-03-14,1741874400.0,1742007000.0,1,36900,7,2,False
725,1078BUR16,67310,BUR,2,2025-03-16,2025-03-17,1742133000.0,1742265600.0,1,36900,6,2,False
726,1062BUR20,67311,BUR,2,2025-03-20,2025-03-21,1742479800.0,1742612400.0,1,36900,7,2,False
727,323BUR23,67312,BUR,2,2025-03-23,2025-03-24,1742760600.0,1742877900.0,1,30000,13,3,False
728,1070BUR23,67313,BUR,2,2025-03-23,2025-03-24,1742738400.0,1742871000.0,1,36900,7,2,False
729,1078BUR27,67314,BUR,2,2025-03-27,2025-03-28,1743083400.0,1743216000.0,1,36900,6,2,False
730,1062BUR30,67315,BUR,2,2025-03-30,2025-03-31,1743343800.0,1743476400.0,1,36900,7,2,False
731,1076DAL06,67316,DAL,2,2025-03-06,2025-03-07,1741282200.0,1741395600.0,1,36900,11,2,False
732,1060DAL09,67317,DAL,2,2025-03-09,2025-03-10,1741539000.0,1741663200.0,1,36900,11,4,False
733,1068DAL13,67318,DAL,2,2025-03-13,2025-03-14,1741884000.0,1741980600.0,1,31500,11,2,False
734,1076DAL16,67319,DAL,2,2025-03-16,2025-03-17,1742142600.0,1742268000.0,1,36900,11,2,False
735,1060DAL20,67320,DAL,2,2025-03-20,2025-03-21,1742489400.0,1742604600.0,1,36900,11,2,False
736,1068DAL23,67321,DAL,2,2025-03-23,2025-03-24,1742748000.0,1742872800.0,1,36900,11,2,False
737,1076DAL27,67322,DAL,2,2025-03-27,2025-03-28,1743093000.0,1743209400.0,1,36900,11,2,False
738,1060DAL30,67323,DAL,2,2025-03-30,2025-03-31,1743353400.0,1743477600.0,1,36900,11,2,False
739,1098BUR29,67324,BUR,1,2025-03-29,2025-03-29,1743270000.0,1743306600.0,0,36600,10,2,False
740,DH,67325,DAL,2,2025-03-01,2025-03-02,1740844800.0,1740963600.0,1,27900,9,3,False
741,DH DAL 16,67326,DAL,2,2025-03-16,2025-03-17,1742148000.0,1742255400.0,1,30900,13,2,False
742,301SNA31,67327,SNA,1,2025-03-31,2025-03-31,1743435600.0,1743468000.0,0,32400,8,4,False
743,750DAL31,67328,DAL,1,2025-03-31,2025-03-31,1743426000.0,1743447900.0,0,21900,8,2,False
744,101LAS31,67329,LAS,1,2025-03-31,2025-03-31,1743426000.0,1743459600.0,0,33600,6,3,False
745,102BUR31,67330,BUR,1,2025-03-31,2025-03-31,1743432000.0,1743466800.0,0,34800,7,5,False
746,280DAL31,67331,DAL,1,2025-03-31,2025-03-31,1743419700.0,1743450000.0,0,30300,6,3,False
747,470SCF31,67332,SCF,1,2025-03-31,2025-03-31,1743429000.0,1743464400.0,0,35400,6,4,False
748,1066BUR31,67333,BUR,1,2025-03-31,2025-03-31,1743429900.0,1743464400.0,0,34500,7,2,False
749,C9,67334,DAL,1,2025-03-02,2025-03-02,1740921300.0,1740937500.0,0,16200,7,2,True
750,C10,67335,DAL,1,2025-03-05,2025-03-05,1741180500.0,1741203900.0,0,23400,7,2,True
751,C11,67336,DAL,1,2025-03-07,2025-03-07,1741355100.0,1741371300.0,0,16200,7,2,True
752,C12,67337,DAL,1,2025-03-07,2025-03-07,1741353300.0,1741385700.0,0,32400,7,2,True
753,C13,67338,DAL,1,2025-03-09,2025-03-09,1741536900.0,1741554900.0,0,18000,11,2,True
754,C14,67339,DAL,1,2025-03-09,2025-03-09,1741522500.0,1741556700.0,0,34200,7,2,True
755,C15,67340,DAL,1,2025-03-12,2025-03-12,1741781700.0,1741814100.0,0,32400,7,2,True
756,C16,67341,DAL,1,2025-03-14,2025-03-14,1741968900.0,1741986900.0,0,18000,11,2,True
757,C17,67342,DAL,1,2025-03-24,2025-03-24,1742818500.0,1742834700.0,0,16200,7,2,True
758,C18,67343,DAL,1,2025-03-26,2025-03-26,1743005700.0,1743023700.0,0,18000,11,2,True
759,XE503,67344,OPF,1,2025-03-02,2025-03-02,1740926400.0,1740956700.0,0,30300,9,2,False
760,XE503,67345,OPF,1,2025-03-03,2025-03-03,1741012800.0,1741043100.0,0,30300,9,2,False
761,XE503,67346,OPF,1,2025-03-06,2025-03-06,1741272000.0,1741302300.0,0,30300,9,2,False
762,XE503,67347,OPF,1,2025-03-07,2025-03-07,1741358400.0,1741388700.0,0,30300,9,2,False
763,XE503,67348,OPF,1,2025-03-09,2025-03-09,1741527600.0,1741557900.0,0,30300,9,2,False
764,XE503,67349,OPF,1,2025-03-10,2025-03-10,1741614000.0,1741644300.0,0,30300,9,2,False
765,XE503,67350,OPF,1,2025-03-13,2025-03-13,1741873200.0,1741903500.0,0,30300,9,2,False
766,XE503,67351,OPF,1,2025-03-14,2025-03-14,1741959600.0,1741989900.0,0,30300,9,2,False
767,XE503,67352,OPF,1,2025-03-16,2025-03-16,1742132400.0,1742162700.0,0,30300,9,2,False
768,XE503,67353,OPF,1,2025-03-17,2025-03-17,1742218800.0,1742249100.0,0,30300,9,2,False
769,XE503,67354,OPF,1,2025-03-20,2025-03-20,1742478000.0,1742508300.0,0,30300,9,2,False
770,XE503,67355,OPF,1,2025-03-21,2025-03-21,1742564400.0,1742594700.0,0,30300,9,2,False
771,XE503,67356,OPF,1,2025-03-23,2025-03-23,1742737200.0,1742767500.0,0,30300,9,2,False
772,XE503,67357,OPF,1,2025-03-24,2025-03-24,1742823600.0,1742853900.0,0,30300,9,2,False
773,XE503,67358,OPF,1,2025-03-27,2025-03-27,1743082800.0,1743113100.0,0,30300,9,2,False
774,XE503,67359,OPF,1,2025-03-28,2025-03-28,1743169200.0,1743199500.0,0,30300,9,2,False
775,XE503,67360,OPF,1,2025-03-30,2025-03-30,1743342000.0,1743372300.0,0,30300,9,2,False
776,XE503,67361,OPF,1,2025-03-31,2025-03-31,1743428400.0,1743458700.0,0,30300,9,2,False
777,XE850,67364,OPF,1,2025-03-04,2025-03-04,1741103100.0,1741134300.0,0,31200,10,2,False
778,XE850,67365,OPF,1,2025-03-05,2025-03-05,1741189500.0,1741220700.0,0,31200,10,2,False
779,XE850,67366,OPF,1,2025-03-06,2025-03-06,1741275900.0,1741307100.0,0,31200,10,2,False
780,XE850,67367,OPF,1,2025-03-07,2025-03-07,1741362300.0,1741393500.0,0,31200,10,2,False
781,XE850,67368,OPF,1,2025-03-08,2025-03-08,1741448700.0,1741479900.0,0,31200,10,2,False
782,XE850,67369,OPF,1,2025-03-09,2025-03-09,1741531500.0,1741562700.0,0,31200,10,2,False
783,XE850,67370,OPF,1,2025-03-10,2025-03-10,1741617900.0,1741649100.0,0,31200,10,2,False
784,XE850,67371,OPF,1,2025-03-11,2025-03-11,1741704300.0,1741735500.0,0,31200,10,2,False
785,XE850,67372,OPF,1,2025-03-12,2025-03-12,1741790700.0,1741821900.0,0,31200,10,2,False
786,XE850,67373,OPF,1,2025-03-13,2025-03-13,1741877100.0,1741908300.0,0,31200,10,2,False
787,XE850,67374,OPF,1,2025-03-14,2025-03-14,1741963500.0,1741994700.0,0,31200,10,2,False
788,XE850,67375,OPF,1,2025-03-15,2025-03-15,1742049900.0,1742081100.0,0,31200,10,2,False
789,XE850,67376,OPF,1,2025-03-16,2025-03-16,1742136300.0,1742167500.0,0,31200,10,2,False
790,XE850,67377,OPF,1,2025-03-17,2025-03-17,1742222700.0,1742253900.0,0,31200,10,2,False
791,XE850,67378,OPF,1,2025-03-18,2025-03-18,1742309100.0,1742340300.0,0,31200,10,2,False
792,XE850,67379,OPF,1,2025-03-19,2025-03-19,1742395500.0,1742426700.0,0,31200,10,2,False
793,XE850,67380,OPF,1,2025-03-20,2025-03-20,1742481900.0,1742513100.0,0,31200,10,2,False
794,XE850,67381,OPF,1,2025-03-21,2025-03-21,1742568300.0,1742599500.0,0,31200,10,2,False
795,XE850,67382,OPF,1,2025-03-22,2025-03-22,1742654700.0,1742685900.0,0,31200,10,2,False
796,XE850,67383,OPF,1,2025-03-23,2025-03-23,1742741100.0,1742772300.0,0,31200,10,2,False
797,XE850,67384,OPF,1,2025-03-24,2025-03-24,1742827500.0,1742858700.0,0,31200,10,2,False
798,XE850,67385,OPF,1,2025-03-25,2025-03-25,1742913900.0,1742945100.0,0,31200,10,2,False
799,XE512,67393,DAL,1,2025-03-14,2025-03-14,1741972500.0,1742001300.0,0,28800,12,2,False
800,XE512,67394,DAL,1,2025-03-15,2025-03-15,1742058900.0,1742087700.0,0,28800,12,2,False
801,XE512,67395,DAL,1,2025-03-22,2025-03-22,1742663700.0,1742692500.0,0,28800,12,2,False
802,DHSCF14,67396,SCF,1,2025-03-14,2025-03-14,1741982400.0,1742002800.0,0,20400,13,1,False
803,XE510,67400,DAL,2,2025-03-01,2025-03-02,1740841500.0,1740960300.0,1,35400,9,2,False
804,XE510,67401,DAL,2,2025-03-02,2025-03-03,1740927900.0,1741046700.0,1,35400,9,2,False
805,XE510,67402,DAL,2,2025-03-03,2025-03-04,1741014300.0,1741133100.0,1,35400,9,2,False
806,XE510,67403,DAL,2,2025-03-04,2025-03-05,1741100700.0,1741219500.0,1,35400,9,2,False
807,XE510,67404,DAL,2,2025-03-05,2025-03-06,1741187100.0,1741305900.0,1,35400,9,2,False
808,XE510,67405,DAL,2,2025-03-06,2025-03-07,1741273500.0,1741392300.0,1,35400,9,2,False
809,XE510,67406,DAL,2,2025-03-07,2025-03-08,1741359900.0,1741478700.0,1,35400,9,2,False
810,XE510,67407,DAL,2,2025-03-08,2025-03-09,1741446300.0,1741561500.0,1,35400,9,2,False
811,XE510,67408,DAL,2,2025-03-09,2025-03-10,1741529100.0,1741647900.0,1,35400,9,2,False
812,XE510,67409,DAL,2,2025-03-10,2025-03-11,1741615500.0,1741734300.0,1,35400,9,2,False
813,XE510,67410,DAL,2,2025-03-11,2025-03-12,1741701900.0,1741820700.0,1,35400,9,2,False
814,XE510,67411,DAL,2,2025-03-12,2025-03-13,1741788300.0,1741907100.0,1,35400,9,2,False
815,XE510,67412,DAL,2,2025-03-13,2025-03-14,1741874700.0,1741993500.0,1,35400,9,2,False
816,XE510,67413,DAL,2,2025-03-14,2025-03-15,1741961100.0,1742079900.0,1,35400,9,2,False
817,XE510,67414,DAL,2,2025-03-15,2025-03-16,1742047500.0,1742166300.0,1,35400,9,2,False
818,XE510,67415,DAL,2,2025-03-16,2025-03-17,1742133900.0,1742252700.0,1,35400,9,2,False
819,XE510,67416,DAL,2,2025-03-17,2025-03-18,1742220300.0,1742339100.0,1,35400,9,2,False
820,XE510,67417,DAL,2,2025-03-19,2025-03-20,1742393100.0,1742511900.0,1,35400,9,2,False
821,XE510,67418,DAL,2,2025-03-18,2025-03-19,1742306700.0,1742425500.0,1,35400,9,2,False
822,XE510,67419,DAL,2,2025-03-20,2025-03-21,1742479500.0,1742598300.0,1,35400,9,2,False
823,XE510,67420,DAL,2,2025-03-22,2025-03-23,1742652300.0,1742771100.0,1,35400,9,2,False
824,XE510,67421,DAL,2,2025-03-21,2025-03-22,1742565900.0,1742684700.0,1,35400,9,2,False
825,XE510,67422,DAL,2,2025-03-23,2025-03-24,1742738700.0,1742857500.0,1,35400,9,2,False
826,XE510,67423,DAL,2,2025-03-24,2025-03-25,1742825100.0,1742943900.0,1,35400,9,2,False
827,XE510,67424,DAL,2,2025-03-25,2025-03-26,1742911500.0,1743030300.0,1,35400,9,2,False
828,XE510,67425,DAL,2,2025-03-26,2025-03-27,1742997900.0,1743116700.0,1,35400,9,2,False
829,XE510,67426,DAL,2,2025-03-27,2025-03-28,1743084300.0,1743203100.0,1,35400,9,2,False
830,XE510,67427,DAL,2,2025-03-28,2025-03-29,1743170700.0,1743289500.0,1,35400,9,2,False
831,XE510,67428,DAL,2,2025-03-29,2025-03-30,1743257100.0,1743375900.0,1,35400,9,2,False
832,XE510,67429,DAL,2,2025-03-30,2025-03-31,1743343500.0,1743462300.0,1,35400,9,2,False
833,XE510,67430,DAL,1,2025-03-31,2025-03-31,1743429900.0,1743459300.0,0,29400,9,2,False
834,C19,67437,SNA,1,2025-03-03,2025-03-03,1741012200.0,1741035000.0,0,22800,6,2,True
835,C20,67438,SNA,1,2025-03-07,2025-03-07,1741370400.0,1741395000.0,0,24600,10,2,True
836,C21,67439,SNA,1,2025-03-10,2025-03-10,1741613400.0,1741636200.0,0,22800,6,2,True
837,C22,67440,SNA,1,2025-03-14,2025-03-14,1741971600.0,1741996200.0,0,24600,10,2,True
838,C23,67441,SNA,1,2025-03-17,2025-03-17,1742218200.0,1742241000.0,0,22800,6,2,True
839,R0,R0,BUR,1,2025-03-01,2025-03-01,1740855600.0,1740870000.0,0,10000,8,1,False
840,R1,R1,BUR,1,2025-03-02,2025-03-02,1740942000.0,1740956400.0,0,10000,8,1,False
841,R2,R2,BUR,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
842,R3,R3,BUR,1,2025-03-04,2025-03-04,1741114800.0,1741129200.0,0,10000,8,1,False
843,R4,R4,BUR,1,2025-03-05,2025-03-05,1741201200.0,1741215600.0,0,10000,8,1,False
844,R5,R5,DAL,1,2025-03-01,2025-03-01,1740855600.0,1740870000.0,0,10000,8,1,False
845,R6,R6,DAL,1,2025-03-02,2025-03-02,1740942000.0,1740956400.0,0,10000,8,1,False
846,R7,R7,DAL,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
847,R8,R8,DAL,1,2025-03-04,2025-03-04,1741114800.0,1741129200.0,0,10000,8,1,False
848,R9,R9,DAL,1,2025-03-05,2025-03-05,1741201200.0,1741215600.0,0,10000,8,1,False
849,R10,R10,DAL,1,2025-03-06,2025-03-06,1741287600.0,1741302000.0,0,10000,8,1,False
850,R11,R11,DAL,1,2025-03-07,2025-03-07,1741374000.0,1741388400.0,0,10000,8,1,False
851,R12,R12,DAL,1,2025-03-08,2025-03-08,1741460400.0,1741474800.0,0,10000,8,1,False
852,R13,R13,DAL,1,2025-03-09,2025-03-09,1741546800.0,1741561200.0,0,10000,8,1,False
853,R14,R14,DAL,1,2025-03-10,2025-03-10,1741629600.0,1741644000.0,0,10000,8,1,False
854,R15,R15,DAL,1,2025-03-11,2025-03-11,1741716000.0,1741730400.0,0,10000,8,1,False
855,R16,R16,DAL,1,2025-03-12,2025-03-12,1741802400.0,1741816800.0,0,10000,8,1,False
856,R17,R17,DAL,1,2025-03-13,2025-03-13,1741888800.0,1741903200.0,0,10000,8,1,False
857,R18,R18,DAL,1,2025-03-14,2025-03-14,1741975200.0,1741989600.0,0,10000,8,1,False
858,R19,R19,DAL,1,2025-03-15,2025-03-15,1742061600.0,1742076000.0,0,10000,8,1,False
859,R20,R20,DAL,1,2025-03-16,2025-03-16,1742148000.0,1742162400.0,0,10000,8,1,False
860,R21,R21,DAL,1,2025-03-17,2025-03-17,1742234400.0,1742248800.0,0,10000,8,1,False
861,R22,R22,DAL,1,2025-03-18,2025-03-18,1742320800.0,1742335200.0,0,10000,8,1,False
862,R23,R23,DAL,1,2025-03-19,2025-03-19,1742407200.0,1742421600.0,0,10000,8,1,False
863,R24,R24,DAL,1,2025-03-20,2025-03-20,1742493600.0,1742508000.0,0,10000,8,1,False
864,R25,R25,DAL,1,2025-03-21,2025-03-21,1742580000.0,1742594400.0,0,10000,8,1,False
865,R26,R26,DAL,1,2025-03-22,2025-03-22,1742666400.0,1742680800.0,0,10000,8,1,False
866,R27,R27,DAL,1,2025-03-23,2025-03-23,1742752800.0,1742767200.0,0,10000,8,1,False
867,R28,R28,DAL,1,2025-03-24,2025-03-24,1742839200.0,1742853600.0,0,10000,8,1,False
868,R29,R29,DAL,1,2025-03-25,2025-03-25,1742925600.0,1742940000.0,0,10000,8,1,False
869,R30,R30,DAL,1,2025-03-26,2025-03-26,1743012000.0,1743026400.0,0,10000,8,1,False
870,R31,R31,DAL,1,2025-03-27,2025-03-27,1743098400.0,1743112800.0,0,10000,8,1,False
871,R32,R32,DAL,1,2025-03-28,2025-03-28,1743184800.0,1743199200.0,0,10000,8,1,False
872,R33,R33,DAL,1,2025-03-29,2025-03-29,1743271200.0,1743285600.0,0,10000,8,1,False
873,R34,R34,DAL,1,2025-03-30,2025-03-30,1743357600.0,1743372000.0,0,10000,8,1,False
874,R35,R35,DAL,1,2025-03-31,2025-03-31,1743444000.0,1743458400.0,0,10000,8,1,False
875,R36,R36,LAS,1,2025-03-01,2025-03-01,1740855600.0,1740870000.0,0,10000,8,1,False
876,R37,R37,LAS,1,2025-03-02,2025-03-02,1740942000.0,1740956400.0,0,10000,8,1,False
877,R38,R38,LAS,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
878,R39,R39,LAS,1,2025-03-04,2025-03-04,1741114800.0,1741129200.0,0,10000,8,1,False
879,R40,R40,LAS,1,2025-03-05,2025-03-05,1741201200.0,1741215600.0,0,10000,8,1,False
880,R41,R41,LAS,1,2025-03-06,2025-03-06,1741287600.0,1741302000.0,0,10000,8,1,False
881,R42,R42,LAS,1,2025-03-07,2025-03-07,1741374000.0,1741388400.0,0,10000,8,1,False
882,R43,R43,SNA,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
883,R44,R44,SNA,1,2025-03-07,2025-03-07,1741374000.0,1741388400.0,0,10000,8,1,False
884,R45,R45,SNA,1,2025-03-10,2025-03-10,1741629600.0,1741644000.0,0,10000,8,1,False
885,R46,R46,SNA,1,2025-03-14,2025-03-14,1741975200.0,1741989600.0,0,10000,8,1,False
886,R47,R47,SNA,1,2025-03-17,2025-03-17,1742234400.0,1742248800.0,0,10000,8,1,False
887,R48,R48,SNA,1,2025-03-21,2025-03-21,1742580000.0,1742594400.0,0,10000,8,1,False
888,R49,R49,SNA,1,2025-03-24,2025-03-24,1742839200.0,1742853600.0,0,10000,8,1,False
